release_date,title,vote_average,studio,domestic_gross,foreign_gross,year,Total_Revenue
2017-07-28,An Inconvenient Sequel: Truth to Power,7.0,Par.,3500000.0,1900000.0,2017,5400000.0
2017-04-07,The Case for Christ,6.8,PFR,14700000.0,3000000.0,2017,17700000.0
2017-08-18,Patti Cake$,7.0,FoxS,800000.0,682000.0,2017,1482000.0
2017-01-20,The Red Turtle,7.6,SPC,922000.0,5700000.0,2017,6622000.0
2017-04-21,Born in China,7.3,BV,13900000.0,11200000.0,2017,25100000.0
2017-02-03,Confidential Assignment,6.7,CJ,476000.0,55500000.0,2017,55976000.0
2017-02-03,Journey to the West: The Demons Strike Back,6.5,Sony,880000.0,245700000.0,2017,246580000.0
2017-01-06,Railroad Tigers,6.0,WGUSA,218000.0,102000000.0,2017,102218000.0
2017-01-06,Master,7.1,CJ,597000.0,51000000.0,2016,51597000.0
2017-07-14,City of Ghosts,7.1,IFC,128000.0,100000.0,2017,228000.0
2017-08-25,All Saints,6.1,Affirm,5800000.0,140000.0,2017,5940000.0
2017-01-13,Ok Jaanu,5.7,FIP,356000.0,5000000.0,2017,5356000.0
2017-10-13,Human Flow,7.1,Magn.,528000.0,1300000.0,2017,1828000.0
2017-02-10,Duckweed,6.8,CL,472000.0,150600000.0,2017,151072000.0
2017-06-15,The Housemaid,6.1,IFC,158000.0,14600000.0,2011,14758000.0
2017-01-27,Resident Evil: The Final Chapter,5.9,SGem,26800000.0,285400000.0,2017,312200000.0
2017-05-26,Buena Vista Social Club: Adios,9.5,BG,123000.0,578000.0,2017,701000.0
2018-04-27,Avengers: Infinity War,8.3,BV,678800000.0,1369.5,2018,678801369.5
2018-11-16,Fantastic Beasts: The Crimes of Grindelwald,6.9,WB,159600000.0,494100000.0,2018,653700000.0
2018-11-21,Ralph Breaks the Internet,7.2,BV,201100000.0,328100000.0,2018,529200000.0
2018-07-06,Ant-Man and the Wasp,7.0,BV,216600000.0,406000000.0,2018,622600000.0
2018-12-21,Bumblebee,6.5,Par.,127200000.0,340800000.0,2018,468000000.0
2018-12-14,Mortal Engines,6.0,Uni.,16000000.0,67700000.0,2018,83700000.0
2018-05-10,Deadpool 2,7.5,Fox,318500000.0,460500000.0,2018,779000000.0
2018-12-21,Aquaman,6.8,WB,335100000.0,812700000.0,2018,1147800000.0
2018-11-02,Bohemian Rhapsody,8.1,Fox,216400000.0,687200000.0,2018,903600000.0
2018-06-15,Incredibles 2,7.6,BV,608600000.0,634200000.0,2018,1242800000.0
2018-11-16,Green Book,8.3,Uni.,85100000.0,234700000.0,2018,319800000.0
2018-06-22,Jurassic World: Fallen Kingdom,6.5,Uni.,417700000.0,891800000.0,2018,1309500000.0
2018-12-25,On the Basis of Sex,7.4,Focus,24600000.0,13600000.0,2018,38200000.0
2018-09-07,Peppermint,6.5,STX,35400000.0,18400000.0,2018,53800000.0
2018-08-10,The Meg,5.9,WB,145400000.0,384800000.0,2018,530200000.0
2018-12-19,Mary Poppins Returns,6.6,BV,172000000.0,177600000.0,2018,349600000.0
2018-03-29,Ready Player One,7.6,WB,137700000.0,445200000.0,2018,582900000.0
2018-06-29,Sicario: Day of the Soldado,6.7,Sony,50100000.0,25800000.0,2018,75900000.0
2018-07-27,Mission: Impossible - Fallout,7.3,Par.,220200000.0,571000000.0,2018,791200000.0
2018-05-25,Solo: A Star Wars Story,6.6,BV,213800000.0,179200000.0,2018,393000000.0
2018-04-06,A Quiet Place,7.3,Par.,188000000.0,152900000.0,2018,340900000.0
2018-11-23,The Favourite,7.7,FoxS,34400000.0,61600000.0,2018,96000000.0
2018-07-04,The First Purge,5.8,Uni.,69500000.0,67500000.0,2018,137000000.0
2018-11-21,Creed II,6.7,MGM,115700000.0,98300000.0,2018,214000000.0
2018-06-30,Hotel Transylvania 3: Summer Vacation,6.8,Sony,167500000.0,361100000.0,2018,528600000.0
2018-11-02,The Nutcracker and the Four Realms,6.0,BV,54900000.0,119100000.0,2018,174000000.0
2018-09-28,Smallfoot,6.6,WB,83200000.0,130900000.0,2018,214100000.0
2018-07-13,Skyscraper,6.1,Uni.,68400000.0,236400000.0,2018,304800000.0
2018-06-08,Hereditary,7.0,A24,44100000.0,35300000.0,2018,79400000.0
2018-10-26,Johnny English Strikes Again,6.2,Uni.,4400000.0,154500000.0,2018,158900000.0
2018-11-09,Overlord,6.7,Par.,21700000.0,20000000.0,2018,41700000.0
2018-07-30,BlacKkKlansman,7.6,Focus,49300000.0,44000000.0,2018,93300000.0
2018-03-16,Tomb Raider,6.3,WB,58300000.0,216400000.0,2018,274700000.0
2018-08-03,The Darkest Minds,6.8,Fox,12700000.0,28400000.0,2018,41100000.0
2018-08-31,Kin,6.2,LGF,5700000.0,4300000.0,2018,10000000.0
2018-01-26,Maze Runner: The Death Cure,7.0,Fox,58000000.0,230200000.0,2018,288200000.0
2018-07-20,The Equalizer 2,6.4,Sony,102100000.0,88300000.0,2018,190400000.0
2018-10-12,First Man,7.1,Uni.,44900000.0,60800000.0,2018,105700000.0
2018-08-24,The Happytime Murders,5.7,STX,20700000.0,6800000.0,2018,27500000.0
2018-01-19,Den of Thieves,6.6,STX,44900000.0,35600000.0,2018,80500000.0
2018-11-16,Instant Family,7.6,Par.,67400000.0,53200000.0,2018,120600000.0
2018-02-09,Fifty Shades Freed,6.1,Uni.,100400000.0,271500000.0,2018,371900000.0
2018-12-21,Welcome to Marwen,6.6,Uni.,10800000.0,2100000.0,2018,12900000.0
2018-04-06,Blockers,6.1,Uni.,60300000.0,33700000.0,2018,94000000.0
2018-06-01,Upgrade,7.4,BH Tilt,12000000.0,2400000.0,2018,14400000.0
2018-08-17,Mile 22,6.0,STX,36100000.0,30200000.0,2018,66300000.0
2018-09-14,A Simple Favor,6.6,LGF,53500000.0,44100000.0,2018,97600000.0
2018-11-16,Widows,6.5,Fox,42400000.0,33600000.0,2018,76000000.0
2018-11-30,The Possession of Hannah Grace,5.1,SGem,14800000.0,28200000.0,2018,43000000.0
2018-10-12,Goosebumps 2: Haunted Halloween,5.6,Sony,46700000.0,46600000.0,2018,93300000.0
2018-01-12,The Commuter,6.2,LGF,36300000.0,83600000.0,2018,119900000.0
2018-02-23,Game Night,6.9,WB (NL),69200000.0,48500000.0,2018,117700000.0
2018-12-11,Once Upon a Deadpool,7.0,Fox,6100000.0,44400000.0,2018,50500000.0
2018-08-03,The Spy Who Dumped Me,6.4,LGF,33600000.0,41800000.0,2018,75400000.0
2018-10-19,The Hate U Give,8.2,Fox,29700000.0,5200000.0,2018,34900000.0
2018-02-23,Operation Red Sea,6.5,WGUSA,1500000.0,577700000.0,2018,579200000.0
2018-03-02,Red Sparrow,6.5,Fox,46900000.0,104700000.0,2018,151600000.0
2018-08-15,Crazy Rich Asians,7.1,WB,174500000.0,64000000.0,2018,238500000.0
2018-07-20,Unfriended: Dark Web,6.1,BH Tilt,8900000.0,6300000.0,2018,15200000.0
2018-12-25,Destroyer,5.9,Annapurna,1500000.0,4000000.0,2018,5500000.0
2018-08-10,Slender Man,4.0,SGem,30600000.0,21200000.0,2018,51800000.0
2018-10-26,Suspiria,7.0,Amazon,2500000.0,5400000.0,2018,7900000.0
2018-11-06,The Front Runner,5.9,Sony,2000000.0,1200000.0,2018,3200000.0
2018-02-16,Early Man,5.9,LGF,8300000.0,46400000.0,2018,54700000.0
2018-12-21,Second Act,6.2,STX,39300000.0,33000000.0,2018,72300000.0
2018-03-23,Unsane,6.2,BST,7700000.0,6600000.0,2018,14300000.0
2018-04-20,I Feel Pretty,6.4,STX,48800000.0,45700000.0,2018,94500000.0
2018-12-07,Mary Queen of Scots,6.6,Focus,16500000.0,29900000.0,2018,46400000.0
2018-01-05,Insidious: The Last Key,6.1,Uni.,67700000.0,100100000.0,2018,167800000.0
2018-02-09,Peter Rabbit,6.5,Sony,115300000.0,236000000.0,2018,351300000.0
2018-07-20,Mamma Mia! Here We Go Again,7.2,Uni.,120600000.0,274400000.0,2018,395000000.0
2018-03-16,"Love, Simon",8.2,Fox,40800000.0,25500000.0,2018,66300000.0
2018-01-12,Paddington 2,7.5,WB,40900000.0,186400000.0,2018,227300000.0
2018-06-08,Hotel Artemis,5.9,Global Road,6700000.0,6000000.0,2018,12700000.0
2018-09-14,White Boy Rick,6.3,Studio 8,24000000.0,1900000.0,2018,25900000.0
2018-09-21,The Sisters Brothers,7.0,Annapurna,3100000.0,10000000.0,2018,13100000.0
2018-05-11,Life of the Party,6.2,WB (NL),53100000.0,12800000.0,2018,65900000.0
2018-04-20,Traffik,5.7,LGF,9200000.0,336000.0,2018,9536000.0
2018-11-02,Boy Erased,7.2,Focus,6800000.0,5000000.0,2018,11800000.0
2018-12-14,If Beale Street Could Talk,7.2,Annapurna,14900000.0,5700000.0,2018,20600000.0
2018-01-19,12 Strong,5.6,WB,45800000.0,21600000.0,2018,67400000.0
2018-03-23,Sherlock Gnomes,5.4,Par.,43200000.0,47100000.0,2018,90300000.0
2018-09-28,Hell Fest,5.5,LGF,11100000.0,7100000.0,2018,18200000.0
2018-10-12,I Still See You,6.8,LGF,1400.0,1500000.0,2018,1501400.0
2018-03-09,A Wrinkle in Time,5.0,BV,100500000.0,32200000.0,2018,132700000.0
2018-08-17,The Wife,7.2,SPC,9600000.0,8600000.0,2018,18200000.0
2018-04-13,Marrowbone,7.1,Magn.,1400.0,12300000.0,2018,12301400.0
2018-11-02,Nobody's Fool,5.9,Par.,31700000.0,1800000.0,2018,33500000.0
2018-03-09,Gringo,5.9,STX,5000000.0,6000000.0,2018,11000000.0
2018-03-28,"Paul, Apostle of Christ",7.1,Affirm,17600000.0,5500000.0,2018,23100000.0
2018-03-16,7 Days in Entebbe,5.8,Focus,3300000.0,5400000.0,2018,8700000.0
2018-03-09,The Death of Stalin,7.0,IFC,8000000.0,16600000.0,2018,24600000.0
2018-02-09,The 15:17 to Paris,5.3,WB,36300000.0,20800000.0,2018,57100000.0
2018-07-20,Blindspotting,7.6,LG/S,4300000.0,530000.0,2018,4830000.0
2018-10-19,Wildlife,6.8,IFC,1100000.0,2000000.0,2018,3100000.0
2018-06-29,Uncle Drew,6.5,LG/S,42500000.0,4200000.0,2018,46700000.0
2018-04-06,Chappaquiddick,6.0,ENTMP,17400000.0,591000.0,2018,17991000.0
2018-06-22,The Catcher Was a Spy,6.2,IFC,725000.0,229000.0,2018,954000.0
2018-11-16,A Private War,6.8,Aviron,1600000.0,2200000.0,2018,3800000.0
2018-01-12,Proud Mary,5.5,SGem,20900000.0,876000.0,2018,21776000.0
2018-02-16,The Monkey King 3,5.5,WGUSA,187000.0,114900000.0,2018,115087000.0
2018-04-11,Beirut,6.2,BST,5000000.0,2500000.0,2018,7500000.0
2018-08-24,The Bookshop,6.7,Greenwich,1600000.0,9900000.0,2018,11500000.0
2018-09-14,The Children Act,6.6,A24,548000.0,17000000.0,2018,17548000.0
2018-05-18,Show Dogs,5.9,Global Road,17900000.0,21300000.0,2018,39200000.0
2018-05-17,How Long Will I Love U,7.4,WGUSA,747000.0,82100000.0,2018,82847000.0
2018-02-14,Monster Hunt 2,6.3,LGF,706000.0,361000000.0,2018,361706000.0
2018-07-11,Gauguin: Voyage to Tahiti,5.6,Cohen,200000.0,3100000.0,2018,3300000.0
2018-02-02,Bilal: A New Breed of Hero,6.8,VE,491000.0,1700000.0,2018,2191000.0
